sample_id,noise_type,snr_db,system,enhancement_method,reference,hypothesis,wer,cer,duration_sec,avg_logprob,inference_ms,rtf
1995-1826-0000,soundtrack,10,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the seniors and counties, how to face over 15 to 9 minutes, have been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.5185185185185185,0.2422360248447205,9.485,-0.5966043416843858,228.60908400616609,0.02410217016406601
1995-1826-0000,soundtrack,10,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.18518518518518517,0.06832298136645963,9.485,-0.26585716754198074,224.76941700733732,0.023697355509471517
1995-1826-0000,soundtrack,10,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.18518518518518517,0.06832298136645963,9.485,-0.27338111566172707,225.39229200629052,0.023763024987484505
1995-1826-0000,soundtrack,15,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.",0.14814814814814814,0.062111801242236024,9.485,-0.2781744020325797,212.81749999616295,0.02243726937228919
1995-1826-0000,soundtrack,15,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior society, he's heard a fan saw the 15th amendment have been really a notable bit of reasoning, but delivered with real enthusiasm.",0.4444444444444444,0.19875776397515527,9.485,-0.4494489615871793,236.93441700015683,0.02497990690565702
1995-1826-0000,soundtrack,15,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.18518518518518517,0.06832298136645963,9.485,-0.2694674746857749,215.0089589995332,0.022668314074805823
1995-1826-0000,soundtrack,15,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.",0.14814814814814814,0.062111801242236024,9.485,-0.2781744020325797,224.5665830123471,0.023675970797295425
1995-1826-0000,soundtrack,20,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.27727365493774414,227.29287500260398,0.023963402741444807
1995-1826-0000,soundtrack,20,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior society, he's heard a fan said the 15th Amendment had been not really a notable bit of reasoning, but delivered with real enthusiasm.",0.37037037037037035,0.17391304347826086,9.485,-0.4693615145461504,227.67120799107943,0.024003290246819128
1995-1826-0000,soundtrack,20,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.26433703558785576,231.7937080078991,0.024437923880643028
1995-1826-0000,soundtrack,20,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.27727365493774414,223.18816700135358,0.023530644913163267
2094-142345-0001,white,-5,raw,none,but the windows are patched with wooden panes and the door i think is like the gate it is never opened,"The beginning of the past is written by In the door, it's written. It's written by the two. It's written by the other.",1.0,0.7549019607843137,8.03,-1.1581529898521228,1368.6976669996511,0.17044802826894784
2094-142345-0001,white,-5,wiener,wiener,but the windows are patched with wooden panes and the door i think is like the gate it is never opened,"For the gimbal, you're glipping me. And the bambal, you're glipping me. You're glipping me, you're glipping me.",0.8571428571428571,0.8235294117647058,8.03,-0.9123749705248101,245.19929199595936,0.030535403735486848
2094-142345-0001,white,-5,spectral_sub,spectral_subtraction,but the windows are patched with wooden panes and the door i think is like the gate it is never opened,The gimbals are packed with wooden bays and the door is like a gimme.,0.5714285714285714,0.4411764705882353,8.03,-0.9403652419214663,200.07904100930318,0.02491644346317599
2094-142345-0001,white,-5,adaptive,wiener,but the windows are patched with wooden panes and the door i think is like the gate it is never opened,"For the gimbal, you're glipping me. And the bambal, you're glipping me. You're glipping me, you're glipping me.",0.8571428571428571,0.8235294117647058,8.03,-0.9123749705248101,227.70170799049083,0.02835637708474357
2094-142345-0001,white,0,raw,none,but the windows are patched with wooden panes and the door i think is like the gate it is never opened,The windows are patched with wooden tape and the door I think is like the game.,0.3333333333333333,0.2647058823529412,8.03,-0.7370230704545975,194.4682500034105,0.02421771481985187
2094-142345-0001,white,0,wiener,wiener,but the windows are patched with wooden panes and the door i think is like the gate it is never opened,But the gimbal are matched with the wind and the bow are like this thing. It's like the game. It isn't the bow.,0.6666666666666666,0.46078431372549017,8.03,-0.9109907472455824,227.30124999361578,0.028306506848520024
2094-142345-0001,white,0,spectral_sub,spectral_subtraction,but the windows are patched with wooden panes and the door i think is like the gate it is never opened,"The windows are patch, you've wooden pain, and the door, I think, is like a game. It is never open.",0.42857142857142855,0.23529411764705882,8.03,-0.5792572312057018,237.98179099685512,0.029636586674577227
2094-142345-0001,white,0,adaptive,wiener,but the windows are patched with wooden panes and the door i think is like the gate it is never opened,But the gimbal are matched with the wind and the bow are like this thing. It's like the game. It isn't the bow.,0.6666666666666666,0.46078431372549017,8.03,-0.9109907472455824,227.2967500030063,0.028305946451183853
